SchemaName,ProcedureName,create_date,modify_date,is_auto_executed
sch,SpGetDashBoardAuditScheduleDeatialForCreator_Backup_20230725_145400,2023-07-25 14:55:18.213,2023-07-25 14:55:18.213,0
sch,SpGetDashBoardAuditScheduleDetailForApprover,2023-08-09 11:41:48.340,2026-01-26 18:54:27.777,0
sch,SpGetDashBoardAuditScheduleDetailForCreator,2023-08-09 11:58:13.643,2026-01-26 18:53:59.257,0
sch,SpGetDashBoardAuditScheduleSummaryForApprover,2022-03-14 16:17:39.827,2026-01-26 18:54:19.400,0
sch,SpGetDashBoardAuditScheduleSummaryForCreator,2022-03-13 12:14:26.320,2026-01-26 18:54:43.847,0
sch,SpGetDashBoardAuditScheduleSummaryForCreator_Dev,2022-10-12 15:29:14.823,2022-10-12 15:59:58.053,0
sch,SpGetForwardingLetterMonthlyAuditSchedule,2023-08-16 11:35:26.810,2024-11-25 16:02:21.497,0
sch,SpGetForwardingLetterMonthlyAuditSchedule_Bak_20240701,2024-07-01 13:42:43.007,2024-07-01 13:42:43.007,0
sch,SpGetForwardingLetterMonthlyAuditSchedule_Dev,2023-09-03 17:26:25.397,2023-12-28 09:48:48.313,0
sch,spGetLastAuditPeriod,2023-07-11 11:33:00.400,2023-08-31 16:51:38.413,0
sch,SpGetMonthlyAuditSchedule,2022-06-29 18:18:37.583,2024-07-01 13:40:11.963,0
sch,SpGetMonthlyAuditSchedule_Backup_20230801_174300,2023-08-01 17:44:10.110,2023-08-01 17:44:10.110,0
sch,SpGetMonthlyAuditSchedule_Bak_20240701.bak,2024-07-01 13:39:38.200,2024-07-01 13:39:38.200,0
sch,SpGetMonthlyAuditScheduleByProgrammeGroup,2022-05-29 10:16:49.420,2022-06-29 17:04:17.463,0
sch,SpGetRiskDetails,2022-03-21 16:20:08.233,2023-10-22 15:12:21.850,0
sch,spGetSearchAvailabelAuditorByPIN,2022-12-20 17:23:21.103,2025-02-24 15:00:13.493,0
sch,SpGetUnScheduleLocation,2022-03-16 16:13:02.280,2026-01-26 18:45:26.507,0
sch,SpGetUnScheduleLocation_Dev,2022-03-21 15:41:41.620,2022-03-27 17:00:53.980,0
sch,spInsertAuditDate,2022-03-10 18:52:33.940,2023-08-16 13:38:42.777,0
sch,spInsertAuditDate_Dev,2023-08-10 16:42:52.677,2023-08-10 16:42:52.677,0
sch,spInsertAuditSchedule,2022-03-03 13:05:35.810,2025-07-14 12:57:17.150,0
sch,spInsertAuditSchedule_Dev,2023-07-13 12:23:07.183,2023-07-13 12:23:07.183,0
sch,SpInsertAuditScheduleAuditor,2022-03-13 12:50:50.060,2022-04-26 14:31:48.823,0
sch,spInsertAuditScheduleDev,2024-07-04 12:27:18.557,2024-07-04 13:07:38.293,0
sch,SpInsertUpdateExternalSchedule,2022-08-03 03:20:19.390,2022-08-16 08:47:37.940,0
sch,spSaveAuditSchedule,2022-03-16 15:54:33.733,2025-04-23 09:33:04.177,0
sch,SpSendAuditScheduleForQueckApproval,2022-03-16 16:25:49.603,2022-03-28 17:10:05.543,0
sch,spUpdateAuditDate,2023-08-16 13:38:48.430,2023-08-16 13:38:48.430,0
sch,UpdateAuditScheduleManagementHierarchy,2025-07-14 11:06:39.777,2025-07-14 13:10:45.420,0
sch,UpdateForwardingLetterRequestApprove,2023-08-30 12:45:15.533,2023-08-30 13:28:23.983,0
sec,SpAspNetUserAndRoleView,2022-03-03 13:53:57.537,2023-07-19 17:48:18.810,0
sec,spGetBracStaffAndConsultant,2025-10-12 17:57:45.917,2025-10-14 14:35:05.217,0
sec,SpGetDetailEntityAuditLog,2025-02-24 14:58:16.650,2025-02-24 14:58:16.650,0
sec,SpInsertUserLogInOutHistory,2022-11-02 10:52:46.417,2022-11-02 12:36:37.603,0
sec,SpReportColumnRoleAndPermissionView,2025-05-28 16:44:03.713,2025-06-17 13:15:52.613,0
sec,SpReportColumnUserPermissionView,2025-06-02 12:34:02.460,2025-06-17 13:16:01.967,0
sec,SpRoleAndPermissionView,2022-02-08 13:59:28.253,2023-04-30 10:54:34.917,0
sec,spSyncUser,2023-07-16 18:23:57.423,2023-07-18 16:21:29.433,0
sec,SpUserPermissionView,2023-07-06 15:08:06.617,2025-02-26 13:17:03.760,0
sec,SpUserRolePermissionAssign,2023-06-25 17:54:30.790,2025-06-17 13:16:11.560,0
std,SpComplianceExternalExport,2024-05-09 19:08:28.190,2024-05-09 19:29:18.130,0
std,SpDocumentRequisitionInsert,2025-02-24 14:56:58.520,2025-03-10 11:27:28.150,0
std,SpGetEmailGroupDetail,2022-09-03 15:14:44.593,2022-09-07 17:45:38.973,0
std,SpInsertUpdateEmailGroupDetail,2022-09-03 11:59:18.390,2022-09-03 15:12:52.377,0
std,SpInsertUpdateIcqQuestionBankData,2023-10-31 16:28:11.643,2026-05-12 16:20:58.803,0
toa,spGetHierarchyLineManagers,2023-04-26 17:53:11.253,2023-04-26 18:01:16.267,0
toa,spGetStaffSupervisorInfoByStaff,2023-03-30 11:31:41.117,2023-05-22 15:19:58.167,0
wkf,GetWorkflowSourceDestination,2022-07-21 14:35:32.030,2025-04-23 09:33:03.693,0
wkf,LineManagerHierarchy,2022-07-21 11:57:11.840,2023-12-07 10:21:30.113,0
wkf,SpMakeWorkFlowProcess,2022-07-21 11:55:27.953,2022-07-21 17:50:36.533,0
wkf,SpSyncWorkflowProcessDetail,2025-08-19 14:51:30.253,2025-08-20 16:11:47.830,0
wkf,spUpdateWorkflowProcessDetail,2023-10-04 13:48:20.307,2023-11-13 14:40:30.260,0
